date,avg_sentiment
2023-04-29,-0.48965000000000003
2023-04-30,0.4535444444444445
2023-05-01,0.7001285714285714
2023-05-02,0.6514285714285715
2023-05-03,0.5071733333333334
2023-05-04,0.5797833333333333
2023-05-05,0.4989909090909091
2023-05-06,0.2678
2023-05-07,0.01495714285714286
2023-05-08,0.55575
2023-05-09,0.25395625
2023-05-10,0.26843636363636364
2023-05-11,0.6572888888888889
2023-05-12,0.2963625
2023-05-13,0.12559999999999996
2023-05-14,0.5457799999999999
2023-05-15,0.70753
2023-05-16,0.5500923076923077
2023-05-17,0.43340625
2023-05-18,0.3575
2023-05-19,0.5645222222222223
2023-05-20,0.8170000000000001
2023-05-21,0.3638666666666666
2023-05-22,0.64756
2023-05-23,0.2665071428571429
2023-05-24,0.6250666666666667
2023-05-25,0.5827928571428572
2023-05-26,-0.07113999999999998
2023-05-27,0.41063333333333335
2023-05-28,-0.11468000000000003
2023-05-29,0.6787833333333334
2023-05-30,0.6806642857142856
2023-05-31,0.3324857142857143
2023-06-01,0.3383333333333334
2023-06-02,0.8007
2023-06-03,0.4279833333333333
2023-06-04,0.257875
2023-06-05,0.14482307692307692
2023-06-06,0.5359928571428572
2023-06-07,0.8117
2023-06-08,0.38712222222222226
2023-06-09,0.7576714285714286
2023-06-10,0.7124
2023-06-11,0.509275
2023-06-12,0.6223
2023-06-13,0.4356846153846154
2023-06-14,0.38871538461538463
2023-06-15,0.8659928571428572
2023-06-16,0.6444666666666666
2023-06-17,0.01786666666666666
2023-06-18,0.022800000000000015
2023-06-19,0.832509090909091
2023-06-20,0.11000999999999998
2023-06-21,0.6187066666666666
2023-06-22,0.023038461538461556
2023-06-23,0.7521333333333333
2023-06-24,0.904875
2023-06-25,0.7825181818181818
2023-06-26,0.38031818181818183
2023-06-27,0.5382923076923076
2023-06-28,0.35965
2023-06-29,0.21496153846153848
2023-06-30,0.52679
2023-07-01,0.9789199999999999
2023-07-02,0.19998571428571427
2023-07-03,0.28563076923076924
2023-07-04,0.23653333333333335
2023-07-05,0.47475833333333334
2023-07-06,0.5128916666666666
2023-07-07,0.5450444444444444
2023-07-08,0.91022
2023-07-09,0.43684285714285714
2023-07-10,0.6030230769230769
2023-07-11,0.9585625
2023-07-12,0.5612692307692307
2023-07-13,0.7375333333333334
2023-07-14,0.5639888888888889
2023-07-15,0.30229999999999996
2023-07-16,0.9663833333333334
2023-07-17,0.10624166666666666
2023-07-18,0.5148769230769231
2023-07-19,0.5815666666666667
2023-07-20,0.44575454545454546
2023-07-21,0.1778142857142857
2023-07-22,0.9685
2023-07-23,0.042037500000000005
2023-07-24,0.42632857142857145
2023-07-25,0.28995333333333334
2023-07-26,0.811805
2023-07-27,0.39654285714285714
2023-07-28,0.50853
2023-07-29,-0.09624999999999997
2023-07-30,0.5183571428571428
2023-07-31,0.8159583333333332
2023-08-01,0.9634777777777779
2023-08-02,0.47989166666666666
2023-08-03,0.5522529411764706
2023-08-04,0.43626
2023-08-05,0.489625
2023-08-06,-0.37747142857142857
2023-08-07,0.47211111111111115
2023-08-08,0.3787
2023-08-09,0.5839700000000001
2023-08-10,0.6247916666666666
2023-08-11,0.514175
2023-08-12,0.916525
2023-08-13,0.0368
2023-08-14,0.07265555555555557
2023-08-15,0.8207333333333334
2023-08-16,0.58675
2023-08-17,0.9357
2023-08-18,0.3323333333333333
2023-08-19,-0.22283750000000002
2023-08-20,0.212775
2023-08-21,0.041444444444444443
2023-08-22,0.9215833333333333
2023-08-23,0.44248
2023-08-24,0.41765
2023-08-25,0.59287
2023-08-26,0.3698666666666666
2023-08-27,0.5873999999999999
2023-08-28,0.33083333333333337
2023-08-29,0.6120599999999999
2023-08-30,0.28573076923076923
2023-08-31,0.43445
2023-09-01,0.4902214285714286
2023-09-02,0.004783333333333324
2023-09-03,0.3226
2023-09-04,0.6359076923076923
2023-09-05,0.44416666666666665
2023-09-06,0.4895
2023-09-07,0.4337363636363636
2023-09-08,0.313175
2023-09-09,0.434575
2023-09-10,0.6976428571428571
2023-09-11,0.55146
2023-09-12,0.8221333333333334
2023-09-13,0.3161333333333334
2023-09-14,0.6146368421052631
2023-09-15,0.4211625
2023-09-16,0.59634
2023-09-17,0.22494999999999998
2023-09-18,-0.11692857142857142
2023-09-19,0.3452
2023-09-20,0.38822999999999996
2023-09-21,0.5672909090909091
2023-09-22,-0.23549999999999996
2023-09-23,0.3596000000000001
2023-09-24,0.05975555555555556
2023-09-25,-0.018855555555555563
2023-09-26,0.7899090909090909
2023-09-27,0.7710090909090909
2023-09-28,0.3525125
2023-09-29,0.4003111111111111
2023-09-30,0.5878
2023-10-01,0.4266285714285714
2023-10-02,-0.2458375
2023-10-03,-0.029844444444444437
2023-10-04,0.5053466666666666
2023-10-05,-0.17832
2023-10-06,0.4914545454545454
2023-10-07,0.67105
2023-10-08,0.6579200000000001
2023-10-09,0.76161
2023-10-10,0.21218333333333336
2023-10-11,0.018488888888888888
2023-10-12,0.04196470588235295
2023-10-13,0.9002
2023-10-14,-0.03570000000000001
2023-10-15,0.5494666666666667
2023-10-16,0.00560000000000001
2023-10-17,0.645825
2023-10-18,0.15902307692307696
2023-10-19,0.4814076923076923
2023-10-20,0.04880000000000001
2023-10-21,0.509675
2023-10-22,0.48687142857142857
2023-10-23,0.36467499999999997
2023-10-24,0.47941
2023-10-25,0.5693
2023-10-26,0.27192666666666665
2023-10-27,0.27661111111111114
2023-10-28,0.8582
2023-10-29,0.38256666666666667
2023-10-30,0.015290909090909082
2023-10-31,0.1655
2023-11-01,0.3457071428571429
2023-11-02,0.4387153846153847
2023-11-03,-0.37888
2023-11-04,0.2064
2023-11-05,0.5422222222222222
2023-11-06,0.2559090909090909
2023-11-07,0.5855142857142858
2023-11-08,0.26984166666666665
2023-11-09,0.47093333333333326
2023-11-10,0.47662666666666664
2023-11-11,0.5279400000000001
2023-11-12,-0.108375
2023-11-13,0.7721727272727272
2023-11-14,0.5182444444444445
2023-11-15,0.35888125
2023-11-16,0.5627
2023-11-17,0.21298
2023-11-18,0.89642
2023-11-19,-0.027999999999999997
2023-11-20,0.7627777777777778
2023-11-21,0.5625818181818182
2023-11-22,0.501675
2023-11-23,0.2143875
2023-11-24,0.6323615384615385
2023-11-25,0.9983500000000001
2023-11-26,0.498325
2023-11-27,0.5776153846153846
2023-11-28,0.32839999999999997
2023-11-29,0.86146875
2023-11-30,0.61292
2023-12-01,0.4871375
2023-12-02,0.99276
2023-12-03,0.89325
2023-12-04,0.030110000000000005
2023-12-05,0.3698
2023-12-06,0.36783125
2023-12-07,0.6066916666666667
2023-12-08,0.8321
2023-12-09,0.510725
2023-12-10,0.37607142857142856
2023-12-11,0.15535333333333334
2023-12-12,0.5013411764705883
2023-12-13,0.31785
2023-12-14,0.4550384615384615
2023-12-15,0.3103818181818182
2023-12-16,0.006850000000000023
2023-12-17,0.19110000000000002
2023-12-18,0.18138333333333334
2023-12-19,0.27286875
2023-12-20,0.3869066666666667
2023-12-21,0.2777818181818182
2023-12-22,0.34265555555555555
2023-12-23,0.54256
2023-12-24,0.6057
2023-12-26,0.9789
2023-12-27,0.7305400000000001
2023-12-28,0.5417500000000001
2023-12-29,0.4981375
2023-12-30,0.237
2023-12-31,0.06118571428571429
2024-01-01,0.4078
2024-01-02,0.5665142857142856
2024-01-03,0.45593000000000006
2024-01-04,0.7705666666666667
2024-01-05,0.6315777777777778
2024-01-06,0.49617500000000003
2024-01-07,-0.3521222222222222
2024-01-08,0.2827533333333333
2024-01-09,0.1974875
2024-01-10,0.6956928571428572
2024-01-11,0.39466
2024-01-12,0.25726923076923075
2024-01-13,-0.41063333333333335
2024-01-14,-0.02974000000000001
2024-01-15,0.014600000000000002
2024-01-16,0.043731249999999985
2024-01-17,0.1570642857142857
2024-01-18,0.66368
2024-01-19,0.29162941176470586
2024-01-20,0.3926333333333334
2024-01-21,0.2812625
2024-01-22,0.3175071428571429
2024-01-23,0.30845294117647054
2024-01-24,0.7578363636363636
2024-01-25,0.49425384615384615
2024-01-26,0.34299999999999997
2024-01-27,0.03011999999999999
2024-01-28,0.060450000000000004
2024-01-29,0.058389999999999984
2024-01-30,0.6955733333333334
2024-01-31,0.4357642857142857
2024-02-01,0.38147857142857144
2024-02-02,0.72785
2024-02-03,0.96475
2024-02-04,0.30127
2024-02-05,0.27027
2024-02-06,0.8510545454545454
2024-02-07,0.35283684210526317
2024-02-08,0.27072727272727276
2024-02-09,0.30593750000000003
2024-02-10,0.9906666666666667
2024-02-11,0.6020333333333333
2024-02-12,0.6198499999999999
2024-02-13,0.6511545454545454
2024-02-14,0.19036153846153844
2024-02-15,0.13316666666666668
2024-02-16,0.7337
2024-02-17,0.15685
2024-02-18,0.35625
2024-02-19,0.3252
2024-02-20,0.7031
2024-02-21,0.6570357142857144
2024-02-22,0.7548846153846154
2024-02-23,0.3892428571428571
2024-02-24,0.9643
2024-02-25,0.5649571428571428
2024-02-26,0.89502
2024-02-27,0.6041214285714285
2024-02-28,0.40675384615384613
2024-02-29,0.9411769230769231
2024-03-01,0.66157
2024-03-02,-0.9389
2024-03-03,0.010333333333333325
2024-03-04,0.7919909090909091
2024-03-05,0.6278818181818182
2024-03-06,0.6212818181818182
2024-03-07,0.6889923076923077
2024-03-08,0.60606
2024-03-09,0.56806
2024-03-10,0.5994666666666667
2024-03-11,0.46647142857142854
2024-03-12,0.2891214285714286
2024-03-13,0.3160307692307692
2024-03-14,0.6441769230769231
2024-03-15,0.20280666666666666
2024-03-16,-0.9229
2024-03-17,0.30902222222222225
2024-03-18,0.48547
2024-03-19,0.3829235294117647
2024-03-20,-0.047938461538461534
2024-03-21,0.5598916666666667
2024-03-22,0.7293499999999999
2024-03-23,0.10300000000000002
2024-03-24,0.6431
2024-03-25,0.48851666666666665
2024-03-26,0.44247142857142857
2024-03-27,0.5188333333333334
2024-03-28,-0.17212857142857144
2024-03-29,0.9957
2024-03-30,-0.9136
2024-03-31,0.4250285714285714
2024-04-01,0.142375
2024-04-02,0.9086
2024-04-03,0.24901
2024-04-04,0.44516666666666665
2024-04-05,0.4717
2024-04-06,0.6349
2024-04-07,0.9897600000000001
2024-04-08,0.5305000000000001
2024-04-09,0.7222375
2024-04-10,0.45248
2024-04-11,0.6693538461538462
2024-04-12,0.23465000000000003
2024-04-13,-0.11563333333333332
2024-04-14,0.2969
2024-04-15,0.05047777777777777
2024-04-16,0.4917352941176471
2024-04-17,0.12714666666666666
2024-04-18,0.6139555555555556
2024-04-19,0.015600000000000003
2024-04-20,0.3589
2024-04-21,0.22314000000000003
2024-04-22,0.5002666666666666
2024-04-23,0.4942846153846154
2024-04-24,0.09992500000000001
2024-04-25,0.7336285714285714
2024-04-26,0.6996285714285715
2024-04-27,0.9555666666666666
2024-04-28,0.04661111111111111
2024-04-29,0.42979999999999996
2024-04-30,0.4755636363636364
2024-05-01,0.71363
2024-05-02,0.39458000000000004
2024-05-03,0.9490666666666666
2024-05-04,0.24188
2024-05-05,0.9310857142857143
2024-05-06,0.871925
2024-05-07,0.45468666666666663
2024-05-08,0.4541
2024-05-09,0.3526777777777778
2024-05-10,0.2537
2024-05-11,0.24966666666666668
2024-05-12,0.3191363636363636
2024-05-13,0.44016666666666665
2024-05-14,0.6330357142857144
2024-05-15,0.5793727272727273
2024-05-16,0.8665692307692308
2024-05-17,0.6000444444444445
2024-05-18,-0.9941333333333334
2024-05-19,0.6081666666666666
2024-05-20,0.6550666666666667
2024-05-21,0.4541142857142857
2024-05-22,0.10156470588235293
2024-05-23,0.47491000000000005
2024-05-24,0.62715
2024-05-25,0.189
2024-05-26,0.58658
2024-05-27,0.85075
2024-05-28,0.8641375
2024-05-29,-0.009179999999999999
2024-05-30,0.7009777777777777
2024-05-31,0.8935
2024-06-01,0.20698000000000003
2024-06-02,0.9646800000000001
2024-06-03,0.8737285714285715
2024-06-04,0.4917833333333333
2024-06-05,0.5688111111111112
2024-06-06,0.3660307692307692
2024-06-07,0.4973
2024-06-08,0.5967800000000001
2024-06-09,0.23981249999999998
2024-06-10,-0.00012857142857143028
2024-06-11,0.7009000000000001
2024-06-12,0.3100538461538462
2024-06-13,0.6653727272727272
2024-06-14,0.3808375
2024-06-15,0.882525
2024-06-16,0.6093875
2024-06-17,-0.37470000000000003
2024-06-18,0.5337384615384615
2024-06-19,0.5944181818181818
2024-06-20,0.3895
2024-06-21,0.1294818181818182
2024-06-23,0.6028888888888889
2024-06-24,0.6348375
2024-06-25,0.7269625
2024-06-26,0.5275416666666667
2024-06-27,0.5201555555555556
2024-06-28,0.3425833333333334
2024-06-29,0.50685
2024-06-30,0.22070000000000004
2024-07-01,0.2849125
2024-07-02,0.5637090909090909
2024-07-03,0.4469777777777778
2024-07-04,0.35463
2024-07-05,0.4081
2024-07-07,0.59112
2024-07-08,0.20908
2024-07-09,0.2685230769230769
2024-07-10,0.7411000000000001
2024-07-11,0.5592090909090909
2024-07-12,0.34636
2024-07-13,0.3297666666666667
2024-07-14,0.473575
2024-07-15,0.58541
2024-07-16,0.7733454545454546
2024-07-17,0.6814749999999999
2024-07-18,0.5455666666666666
2024-07-19,0.9113333333333333
2024-07-20,0.987
2024-07-21,0.6101333333333333
2024-07-22,0.0807
2024-07-23,0.9588428571428571
2024-07-24,0.23308181818181817
2024-07-25,0.892525
2024-07-26,0.44708571428571425
2024-07-27,0.34908333333333336
2024-07-28,0.03414999999999999
2024-07-29,0.3566888888888889
2024-07-30,0.54858
2024-07-31,0.4822923076923077
2024-08-01,0.5344117647058824
2024-08-02,0.38367
2024-08-03,0.9812
2024-08-04,0.45389999999999997
2024-08-05,-0.17060833333333333
2024-08-06,-0.08544666666666667
2024-08-07,0.9738125
2024-08-08,0.2524461538461538
2024-08-09,0.2504
2024-08-10,0.6806714285714285
2024-08-11,0.015349999999999994
2024-08-12,0.6406083333333333
2024-08-13,0.6904
2024-08-14,0.5940583333333334
2024-08-15,0.9261454545454545
2024-08-16,0.464725
2024-08-17,0.9921
2024-08-18,0.017100000000000004
2024-08-19,0.28957692307692307
2024-08-20,0.6452727272727272
2024-08-21,0.5651384615384616
2024-08-22,0.29394615384615386
2024-08-23,0.301875
2024-08-24,0.33162
2024-08-25,0.20299999999999999
2024-08-26,0.6308999999999999
2024-08-27,0.7684636363636362
2024-08-28,0.24012727272727272
2024-08-29,0.7882333333333332
2024-08-30,0.18242
2024-08-31,0.9954
2024-09-01,0.7254375
2024-09-02,0.8143583333333333
2024-09-03,-0.006686666666666671
2024-09-04,0.6554153846153846
2024-09-05,0.5660666666666666
2024-09-06,0.5880769230769232
2024-09-07,0.1458142857142857
2024-09-08,0.48792222222222226
2024-09-09,0.70487
2024-09-10,0.5590363636363637
2024-09-11,0.46095
2024-09-12,0.4257222222222222
2024-09-13,0.6286375
2024-09-14,0.5076333333333333
2024-09-15,0.5302888888888888
2024-09-16,0.586475
2024-09-17,0.92547
2024-09-18,0.3792
2024-09-19,0.42971764705882354
2024-09-20,0.6972
2024-09-21,0.8085833333333333
2024-09-22,-0.3947
2024-09-23,0.5116153846153846
2024-09-24,0.44038571428571427
2024-09-25,0.6599545454545455
2024-09-26,0.2802545454545454
2024-09-27,0.3833142857142858
2024-09-28,0.98455
2024-09-29,0.671225
2024-09-30,0.6444333333333333
2024-10-01,0.5469090909090909
2024-10-02,-0.5284
2024-10-03,-0.31275555555555556
2024-10-04,0.22407000000000005
2024-10-05,0.9114
2024-10-06,0.97195
2024-10-07,0.7297916666666667
2024-10-08,0.6791571428571429
2024-10-09,0.2821416666666667
2024-10-10,0.5366090909090909
2024-10-11,0.7593923076923077
2024-10-12,0.5692
2024-10-13,0.6763444444444445
2024-10-14,0.5829500000000001
2024-10-15,0.5568785714285714
2024-10-16,0.4285466666666667
2024-10-17,0.8111
2024-10-18,0.6896375
2024-10-19,0.9526833333333333
2024-10-20,0.3279222222222222
2024-10-21,0.25593636363636363
2024-10-22,0.34201333333333334
2024-10-23,0.6512166666666667
2024-10-24,0.13085
2024-10-25,0.5135666666666666
2024-10-26,0.4467
2024-10-27,0.9418666666666665
2024-10-28,0.5745071428571428
2024-10-29,0.62302
2024-10-30,0.34068888888888893
2024-10-31,0.5639153846153846
2024-11-01,0.36629
2024-11-02,0.99405
2024-11-03,0.3543
2024-11-04,0.66143
2024-11-05,0.8154083333333334
2024-11-06,0.9468090909090908
2024-11-07,0.69365
2024-11-08,0.39155
2024-11-09,0.6929857142857143
2024-11-10,0.374
2024-11-11,0.7283545454545455
2024-11-12,0.3927307692307692
2024-11-13,0.6282214285714286
2024-11-14,0.7526538461538461
2024-11-15,0.8495000000000001
2024-11-16,0.95345
2024-11-17,0.01776666666666667
2024-11-18,0.47013636363636363
2024-11-19,0.38876
2024-11-20,0.38983529411764706
2024-11-21,0.6198538461538461
2024-11-22,0.2423666666666667
2024-11-23,0.3038666666666667
2024-11-24,0.9167555555555555
2024-11-25,-0.12370833333333332
2024-11-26,0.41899166666666665
2024-11-27,0.66046875
2024-11-28,0.7972714285714285
2024-11-29,0.22056153846153848
2024-11-30,0.31715
2024-12-01,0.17785555555555554
2024-12-02,0.32422
